FID,roof,road,watr,conc,Veg,dry,irr,H,W
662,0.104812295,0.173532376,0,0,0.119929453,0.489606954,0.112118922,4,26.85563114
663,0.040494938,0.212910886,0.000187477,0,0.055180602,0.65648044,0.034745657,4,28.78515186
664,0.126921139,0.415406904,0.000188964,0,0.126165281,0.213592845,0.117724868,4,26.19236584
665,0.28281683,0.271982867,0.000314941,0,0.107016881,0.224426808,0.113441673,4,21.51549509
666,0.005561805,0.270653668,0.005061867,0,0.220659918,0.329208849,0.168853893,4,29.83314586
667,0.027966742,0.229339884,0.004598136,0,0.478080121,0.138196019,0.121819098,4,29.16099773
668,0.146669166,0.144981877,0.005249344,0,0.461004874,0.099175103,0.142919635,4,25.59992501
669,0.455404384,0.153817082,6.30E-05,0,0.221781305,0.112559839,0.056374402,4.55404384,16.33786848
670,0.366843034,0.163643235,0.001637692,0,0.242756362,0.155517763,0.069601915,4,18.99470899
671,0.146669166,0.149793776,0.005874266,0,0.219660042,0.327896513,0.150106237,4,25.59992501
672,0.292405851,0.155617803,0.004668534,0,0.151727358,0.27902272,0.116557734,4,21.22782446
673,0,0.786276715,0.051243595,0,0.000312461,0.162167229,0,4,30
674,0,0.616777234,0.003348007,0,0.102362205,0.277512555,0,4,30
675,0,0.184914386,0.168728909,0,0.165166854,0.481189851,0,4,30
676,0.000310001,0.801289603,0.06993614,0,0.010602021,0.117862236,0,4,29.99069998
677,0.030933633,0.14048244,0.06967879,0,0.016310461,0.741594801,0.000999875,4,29.071991
678,0.054743157,0.184039495,0.005749281,0,0.214285714,0.447381577,0.093800775,4,28.35770529
679,0.222766446,0.346084692,0.00477401,0,0.092256185,0.327608655,0.006510013,4,23.31700663
680,0.166979128,0.220097488,0.077552806,0,0.097612798,0.379077615,0.058680165,4,24.99062617
681,0.174603175,0.155230596,0.134608174,0,0.192350956,0.169791276,0.173415823,4,24.76190476
682,0.418004836,0.246760494,0.006138012,0,0.13485027,0.153822308,0.040424081,4.18004836,17.45985492
683,0.295338083,0.169791276,0.042494688,0,0.137857768,0.246219223,0.108298963,4,21.13985752
684,0.049414099,0.257424515,0.021452043,0,0.077562155,0.306838614,0.287308575,4,28.51757704
685,0.438070241,0.26584177,0,0,0.141482315,0.120484939,0.034120735,4.380702412,16.85789276
686,0.410073741,0.228033996,0.000249969,0,0.158542682,0.137232846,0.065866767,4.100737408,17.69778778
687,0.422344845,0.275342551,0,0,0.133052266,0.122388245,0.046872094,4.223448447,17.32965466
688,0.350831146,0.20303712,0,0,0.139045119,0.275403075,0.03168354,4,19.47506562
689,0.310211224,0.24871891,0.00199975,0,0.14448194,0.257342832,0.037245344,4,20.69366329
690,0.516027032,0.106392213,0.002170004,0,0.141236282,0.176390353,0.057784116,5.160270321,14.51918904
691,0.095800525,0.256030496,0.000687414,0,0.21816023,0.254155731,0.175165604,4,27.12598425
692,0.004402009,0.147808296,0.008742017,0,0.335668671,0.246078492,0.257300515,4,29.86793974
693,0.003499563,0.261717285,0.000937383,0,0.194100737,0.413948256,0.125796775,4,29.89501312
694,0.008123985,0.361454818,0,0,0.245531809,0.158605174,0.226284214,4,29.75628046
695,0.048236096,0.347758696,0,0,0.209622419,0.258292517,0.136090272,4,28.55291711
696,0.148981377,0.121297338,0,0,0.108736408,0.489126359,0.131858518,4,25.53055868
697,0.017310336,0.195475566,0.006624172,0,0.170353706,0.423884514,0.186351706,4,29.48068991
698,0.041354083,0.280984562,0.006944014,0,0.311736623,0.174220348,0.18476037,4,28.75937752
699,0.377015373,0.137857768,0.001562305,0,0.213973253,0.170853643,0.098737658,4,18.68953881
700,0.366854734,0.188108376,0.003100006,0,0.180792362,0.102796206,0.158348317,4,18.99435799
701,0.452380952,0.135545557,6.25E-05,0,0.228471441,0.131733533,0.051806024,4.523809524,16.42857143
702,0.394138233,0.149543807,0,0,0.256780402,0.142669666,0.056867892,4,18.17585302
703,0.452910906,0.155682311,0,0,0.242792486,0.105400211,0.043214086,4.529109058,16.41267283
704,0.449282075,0.229581596,0,0,0.18094797,0.103134167,0.037054192,4.49282075,16.52153775
705,0,1,0,0,0,0,0,4,30
706,0,0.746531684,0,0,0.124984377,0.12848394,0,4,30
707,0,0.639455782,0.034013605,0,0.063681028,0.262849584,0,4,30
708,0.231033621,0.243782027,0.160417448,0,0.051493563,0.313273341,0,4,23.06899138
709,0.095490048,0.228647014,0.084593096,0,0.191987906,0.399281935,0,4,27.13529856
710,0.190350214,0.412824389,0,0,0.180964979,0.215860418,0,4,24.28949358
711,0.098675166,0.278965129,0.002624672,0,0.109611299,0.501749781,0.008373953,4,27.03974503
712,0.291698161,0.309712774,0,0,0.116213152,0.253590325,0.028785588,4,21.24905518
713,0.122889897,0.152746284,0.012849584,0,0.171831696,0.493386243,0.046296296,4,26.3133031
714,0.174915636,0.100549931,0.11736033,0,0.104174478,0.31752281,0.185476815,4,24.75253093
715,0.431972789,0.193499622,0.029604434,0,0.153880071,0.144620811,0.046422273,4.319727891,17.04081633
716,0.370516185,0.323834521,0,0,0.14048244,0.132170979,0.032995876,4,18.88451444
717,0.494646007,0.220521542,0,0,0.153817082,0.106764928,0.024250441,4.946460066,15.1606198
718,0.476568405,0.205719325,0,0,0.151738473,0.113504661,0.052469136,4.765684051,15.70294785
719,0.282464692,0.310523685,0.004061992,0,0.182789651,0.138107737,0.082052243,4,21.52605924
720,0.418997229,0.260078105,0.000314941,0,0.137188209,0.138007055,0.045414462,4.189972285,17.43008314
721,0.28010834,0.064940791,0.004535147,0,0.212459058,0.263479466,0.174477198,4,21.59674981
722,0.25071866,0.10623672,0.006999125,0,0.140169979,0.345206849,0.150668666,4,22.47844019
723,0.000125976,0.046611237,0.020723104,0,0.238914084,0.350277148,0.34334845,4,29.99622071
724,0,0.030371204,0.020059993,0,0.27984002,0.334895638,0.334833146,4,30
725,0.266502897,0.093978332,0.002960443,0,0.209624591,0.271415974,0.155517763,4,22.00491308
726,0.067775258,0.095175107,0.000818846,0,0.067901235,0.625661376,0.142668178,4,27.96674225
727,0.113798275,0.353768279,0,0,0.202787152,0.167416573,0.162229721,4,26.58605174
728,0.146699421,0.148652053,0.006865709,0,0.166351726,0.303728899,0.227702192,4,25.59901738
729,0.000188964,0.282375913,0.01196775,0,0.225182666,0.23872512,0.241559587,4,29.99433107
730,0.35351831,0.135858018,0.004436945,0,0.221409824,0.126546682,0.158230221,4,19.39445069
731,0.365394306,0.189027463,0,0,0.216112371,0.16005291,0.06941295,4,19.03817082
732,0.168603925,0.20616173,0.000437445,0,0.153355831,0.24271966,0.22872141,4,24.94188226
733,0.274313429,0.233875031,0.000251953,0,0.189216427,0.182161754,0.120181406,4,21.77059713
734,0.40457294,0.20313681,0,0,0.215608466,0.134920635,0.041761149,4.045729403,17.86281179
735,0.440132483,0.137732783,0,0,0.226284214,0.138232721,0.057617798,4.401324834,16.7960255
736,0.505446623,0.127295363,0,0,0.177404295,0.138344227,0.051509493,5.054466231,14.83660131
737,0,0.985953641,0,0,0.008188461,0.005857899,0,4,30
738,0,0.879077615,0,0,0.072990876,0.047931509,0,4,30
739,0.012786596,0.462585034,0.110103301,0,0.102544722,0.311980348,0,4,29.61640212
740,0.36151731,0.144856893,0.004499438,0,0.058930134,0.430196225,0,4,19.15448069
741,0.144935752,0.28898967,0,0,0.24351222,0.322562358,0,4,25.65192744
742,0.598072562,0.208175863,0,0,0.044658604,0.149092971,0,5.980725624,12.05782313
743,0.176102987,0.461317335,0,0,0.192225972,0.170353706,0,4,24.71691039
744,0.275573192,0.438901487,0.000377929,0,0.11866969,0.162068531,0.004409171,4,21.73280423
745,0.324326027,0.182917611,0.00547997,0,0.057949106,0.423658352,0.005668934,4,20.2702192
746,0.113173353,0.329083865,0.001812273,0,0.318772653,0.110673666,0.126484189,4,26.6047994
747,0.123771731,0.444003527,0.055366591,0,0.088498362,0.222789116,0.065570673,4,26.28684807
748,0.350393701,0.248218973,0.060304962,0,0.124359455,0.127859018,0.088863892,4,19.48818898
749,0.482174351,0.221529352,0,0,0.141345427,0.118795666,0.036155203,4.821743512,15.53476946
750,0.433799446,0.228584026,0,0,0.18808264,0.112118922,0.037414966,4.337994457,16.98601663
751,0.324896888,0.260529934,0.003062117,0,0.213535808,0.141107362,0.056867892,4,20.25309336
752,0.315507685,0.165406904,0.003716301,0,0.16313933,0.129377677,0.222852104,4,20.53476946
753,0.43468128,0.249370118,0.000440917,0,0.14499874,0.139077853,0.031431091,4.346812799,16.9595616
754,0.005374328,0.037307837,0.022934633,0,0.331646044,0.203849519,0.398887639,4,29.83877015
755,0.168745276,0.048248929,0.011022928,0,0.264802217,0.294910557,0.212270093,4,24.93764172
756,0.001812273,0.012435946,0.008248969,0,0.115673041,0.685726784,0.176102987,4,29.9456318
757,0,0.010770975,0.005794911,0,0.138573948,0.699420509,0.145439657,4,30
758,0,0.146258503,0.00648778,0,0.143550013,0.584782061,0.118921643,4,30
759,0.006624172,0.262967129,0.003062117,0,0.07567804,0.563054618,0.088613923,4,29.80127484
760,0.001196775,0.244457042,0.01814059,0,0.283635676,0.159549005,0.293020912,4,29.96409675
761,0.096749811,0.159297052,0.025510204,0,0.265558075,0.12893676,0.323948098,4,27.09750567
762,0.437820272,0.178102737,0,0,0.179727534,0.154793151,0.049556305,4.378202725,16.86539183
763,0.325837743,0.165154951,0,0,0.226316453,0.17132779,0.111363064,4,20.22486772
764,0.384014498,0.184164479,0.000187477,0,0.190851144,0.119735033,0.121047369,4,18.47956505
765,0.402935248,0.141975309,6.30E-05,0,0.204270597,0.19286974,0.057886117,4.029352482,17.91194255
766,0.420131015,0.164651046,0,0,0.230284706,0.142983119,0.041950113,4.201310154,17.39606954
767,0.432758405,0.20616173,0,0,0.186351706,0.137420322,0.037307837,4.327584052,17.01724784
768,0.506069094,0.15157174,0,0,0.157018363,0.139433551,0.045907252,5.060690943,14.81792717
769,0,1,0,0,0,0,0,4,30
770,0,0.836195672,0,0,0.06503813,0.098766198,0,4,30
771,0,0.295338083,0.159980002,0,0.250531184,0.294150731,0,4,30
772,0.000620001,0.06503813,0,0,0.044640089,0.889701779,0,4,29.98139996
773,0.397825272,0.0888014,0,0,0.18503937,0.328333958,0,4,18.06524184
774,0.550368704,0.17191601,0,0,0.040682415,0.237032871,0,5.503687039,13.48893888
775,0.085436171,0.678901358,0.000124,0,0.168578337,0.066960134,0,4,27.43691487
776,0.527246594,0.284276965,6.25E-05,0,0.069616298,0.11879765,0,5.272465942,14.18260217
777,0.344769404,0.28040245,0.002374703,0,0.108736408,0.260904887,0.002812148,4,19.65691789
778,0.532705065,0.261206522,0.000558001,0,0.093496187,0.090644181,0.021390043,5.327050654,14.01884804
779,0.324271966,0.485501812,0,0,0.079490064,0.091738533,0.018997625,4,20.27184102
780,0.171864344,0.440386881,0.028582057,0,0.104470209,0.225370451,0.029326059,4,24.84406969
781,0.226409199,0.218222722,0.127734033,0,0.167979003,0.177790276,0.081864767,4,23.20772403
782,0.40463692,0.21072366,0.02312211,0,0.208598925,0.11192351,0.040994876,4.046369204,17.86089239
783,0.432822866,0.180358361,0.000992002,0,0.192634385,0.142724285,0.050468101,4.328228656,17.01531403
784,0.363392076,0.343019623,0.000187477,0,0.141169854,0.12279715,0.029433821,4,19.09823772
785,0.392138483,0.237345332,0.000812398,0,0.119422572,0.158605174,0.09167604,4,18.23584552
786,0.101184202,0.097278195,0.013702027,0,0.537293075,0.073594147,0.176948354,4,26.96447393
787,0.302024747,0.229158855,0.002812148,0,0.23615798,0.116422947,0.113423322,4,20.93925759
788,0.062496125,0.307148614,0.000372001,0,0.201562403,0.31477463,0.113646227,4,28.12511625
789,6.25E-05,0.113673291,0.004124484,0,0.225159355,0.46287964,0.194100737,4,29.99812523
790,0,0.051243595,0.005249344,0,0.121484814,0.648668916,0.173353331,4,30
791,6.20E-05,0.182280365,0.011780024,0,0.173786348,0.481616963,0.150474301,4,29.99814
792,0.058742657,0.262842145,0.007311586,0,0.300024997,0.173915761,0.197162855,4,28.23772028
793,0.363267092,0.228346457,0.002062242,0,0.217535308,0.107924009,0.080864892,4,19.10198725
794,0.401636803,0.209560419,6.20E-05,0,0.196416393,0.11482423,0.077500155,4.016368033,17.9508959
795,0.358517685,0.205474316,0,0,0.184289464,0.16991626,0.081802275,4,19.24446944
796,0.370574741,0.216814434,0.001116002,0,0.164176328,0.158720317,0.088598177,4,18.88275777
797,0.349831271,0.201724784,0.002812148,0,0.255968004,0.092175978,0.097487814,4,19.50506187
798,0.395638045,0.196350456,0,0,0.206849144,0.153230846,0.047931509,4,18.13085864
799,0.446090892,0.165354331,0,0,0.206398413,0.123752248,0.058404117,4.460908922,16.61727323
800,0.344758376,0.253203644,0,0,0.21475992,0.136946117,0.050331944,4,19.65724873
801,0,0.972789116,0,0,0.009763165,0.01744772,0,4,30
802,0.005686789,0.39663792,0.000374953,0,0.36951631,0.227784027,0,4,29.82939633
803,0,0.419312169,0.127110103,0,0.164525069,0.289052658,0,4,30
804,0.004686914,0.025059368,0.000812398,0,0.031746032,0.937695288,0,4,29.85939258
805,0.017258755,0.049445704,0,0,0.256802721,0.676492819,0,4,29.48223734
806,0.248362308,0.180839002,0,0,0.166981607,0.403817082,0,4,22.54913076
807,0.083052118,0.382952131,0,0,0.308086489,0.225909261,0,4,27.50843645
808,0.337112623,0.306563366,0,0,0.136873268,0.219450743,0,4,19.88662132
809,0.13781809,0.299508692,0.002015621,0,0.2452129,0.315444696,0,4,25.86545729
810,0.821834771,0.063367079,0,0,0.027371579,0.087426572,0,8.218347707,5.34495688
811,0.798059965,0.162572436,0,0,0.025447216,0.013920383,0,7.980599647,6.058201058
812,0.597612798,0.269966254,0,0,0.046806649,0.082427197,0.003187102,5.976127984,12.07161605
813,0.267951625,0.304610733,0.000188964,0,0.11388259,0.274061476,0.039304611,4,21.96145125
814,0.28010834,0.215356513,0.028848576,0,0.24351222,0.157848325,0.074326027,4,21.59674981
815,0.402449694,0.213535808,0,0,0.219910011,0.116547932,0.047556555,4.024496938,17.92650919
816,0.416981607,0.249244142,0,0,0.162887377,0.133471907,0.037414966,4.169816075,17.49055178
817,0.472789116,0.221151424,0,0,0.189342404,0.083585286,0.033131771,4.727891156,15.81632653
818,0.212410949,0.089551306,0.0039995,0,0.261967254,0.3183977,0.113673291,4,23.62767154
819,0.008503401,0.08994709,0.008755354,0,0.37005543,0.306311413,0.216427312,4,29.74489796
820,0.011686039,0.08767654,0.006936633,0,0.178540182,0.58167729,0.133483315,4,29.64941882
821,0.000629882,0.024565382,0.002078609,0,0.121441169,0.750881834,0.100403124,4,29.98110355
822,0.000125976,0.035714286,0.003779289,0,0.204585538,0.613315697,0.142479214,4,29.99622071
823,0.010748656,0.390138733,0.002249719,0,0.317210349,0.178727659,0.100924884,4,29.67754031
824,0.400163769,0.197152935,0.000251953,0,0.234630889,0.116591081,0.051209373,4.001637692,17.99508692
825,0.380826405,0.221592341,0,0,0.213025951,0.12962963,0.054925674,4,18.57520786
826,0.387451569,0.166604174,0.000124984,0,0.234595676,0.145794276,0.065429321,4,18.37645294
827,0.325711766,0.249244142,0,0,0.181468884,0.161816578,0.081758629,4,20.22864701
828,0.353268341,0.131296088,0.002812148,0,0.224346957,0.121547307,0.166729159,4,19.40194976
829,0.348576468,0.126606198,0.001952633,0,0.30713026,0.079743008,0.135991434,4,19.54270597
830,0.439216427,0.15287226,0,0,0.24212648,0.096938776,0.068846057,4.392164273,16.82350718
831,0.408761405,0.073928259,0,0,0.291338583,0.132733408,0.093238345,4.087614048,17.73715786
832,0.3881108,0.201991908,0,0,0.211951447,0.134453782,0.063492063,4,18.356676
833,0.000440917,0.604623331,0.001259763,0,0.197971781,0.195704208,0,4,29.98677249
834,0.043494563,0.275465567,0.005311836,0,0.237907762,0.437820272,0,4,28.6951631
835,0,0.275195263,0.093411439,0,0.203703704,0.427689594,0,4,30
836,0.139232596,0.150356205,0.022247219,0,0.121484814,0.566679165,0,4,25.82302212
837,0.070861678,0.202254976,0.001007811,0,0.24691358,0.478961955,0,4,27.87414966
838,0.434492315,0.132464097,0,0,0.097316704,0.335726883,0,4.344923154,16.96523054
839,0.271778528,0.198600175,0,0,0.287026622,0.242594676,0,4,21.84664417
840,0.104119426,0.485764676,0.001889645,0,0.162698413,0.245527841,0,4,26.87641723
841,0.245023936,0.566767448,0.000125976,0,0.08925422,0.09882842,0,4,22.64928193
842,0.43632046,0.160729909,0,0,0.019872516,0.383077115,0,4.363204599,16.9103862
843,0.290438398,0.165469892,0,0,0.03728899,0.506802721,0,4,21.28684807
844,0.576865392,0.230408699,0,0,0.054055743,0.135670541,0.002999625,5.768653918,12.69403825
845,0.218127992,0.176555808,0.001259763,0,0.198475687,0.320861678,0.084719073,4,23.45616024
846,0.456853112,0.138384984,0,0,0.272045855,0.103426556,0.029289494,4.568531116,16.29440665
847,0.296650419,0.214098238,0.000124984,0,0.274965629,0.15704287,0.05711786,4,21.10048744
848,0.312106324,0.262534643,0.000377929,0,0.188586546,0.168997229,0.067397329,4,20.63681028
849,0.321302595,0.158415218,0,0,0.220269589,0.253779289,0.046233308,4,20.36092215
850,0.159667542,0.269591301,6.25E-05,0,0.161854768,0.357892763,0.050931134,4,25.20997375
851,6.30E-05,0.019022424,0.005794911,0,0.312295288,0.524754346,0.138070043,4,29.99811036
852,0.004249469,0.04711911,0.013373328,0,0.31896013,0.394263217,0.222034746,4,29.87251594
853,0.098702444,0.037100025,0.006739733,0,0.30952381,0.36079617,0.187137818,4,27.03892668
854,0.000440917,0.317208365,0.001826657,0,0.335915848,0.277399849,0.067208365,4,29.98677249
855,0.260654918,0.247344082,0.001187352,0,0.269716285,0.114423197,0.106674166,4,22.18035246
856,0.392479214,0.238284203,0,0,0.195326279,0.135298564,0.038611741,4,18.22562358
857,0.284517511,0.251889645,0,0,0.231922399,0.173532376,0.05813807,4,21.46447468
858,0.381139858,0.208098988,0,0,0.172165979,0.196725409,0.041869766,4,18.56580427
859,0.374338624,0.226127488,0,0,0.197656841,0.147833207,0.05404384,4,18.76984127
860,0.34895638,0.188226472,0.000874891,0,0.237970254,0.130358705,0.093613298,4,19.53130859
861,0.28420257,0.168682288,0.003275384,0,0.290312421,0.09542706,0.158100277,4,21.4739229
862,0.385991434,0.203073822,0,0,0.231355505,0.116402116,0.063177123,4,18.42025699
863,0.332708411,0.184039495,0,0,0.222909636,0.162542182,0.097800275,4,20.01874766
864,0.326953003,0.221444133,0,0,0.248988484,0.101462807,0.101151572,4,20.1914099
865,0.266216723,0.508498938,0.00056243,0,0.105486814,0.119235096,0,4,22.01349831
866,0.081096162,0.208196416,0.004154008,0,0.214272429,0.492280985,0,4,27.56711513
867,6.25E-05,0.237407824,0.152980877,0,0.132295963,0.477252843,0,4,29.99812523
868,0.560729121,0.201128402,0.045880092,0,0.086676173,0.105586211,0,5.607291215,13.17812636
869,0.171228596,0.347956505,0.005499313,0,0.274778153,0.200537433,0,4,24.86314211
870,0.178352706,0.199162605,0.004374453,0,0.341269841,0.276840395,0,4,24.64941882
871,0.360716721,0.299646599,0.000930002,0,0.105648211,0.233058466,0,4,19.17849836
872,0.551931009,0.134733158,0.000999875,0,0.127046619,0.185289339,0,5.519310086,13.44206974
873,0.517560305,0.379765029,0,0,0.044744407,0.057930259,0,5.17560305,14.47319085
874,0.323392647,0.471076942,0,0,0.049414099,0.156116312,0,4,20.2982206
875,0.037807774,0.320334958,0,0,0.053555806,0.588301462,0,4,28.86576678
876,0.324446649,0.252092504,0.001178002,0,0.118792238,0.303490607,0,4,20.26660053
877,0.343644544,0.126546682,0.000374953,0,0.279152606,0.250031246,0.000249969,4,19.69066367
878,0.352768404,0.144294463,0.001249844,0,0.213348331,0.236907887,0.051431071,4,19.41694788
879,0.208258417,0.226486453,0.000992002,0,0.219294439,0.163494327,0.181474363,4,23.7522475
880,0.402134782,0.283521758,0,0,0.171666772,0.118676183,0.024000505,4.021347818,17.93595655
881,0.159208962,0.339946179,6.26E-05,0,0.277238876,0.16646849,0.057074911,4,25.22373115
882,0.412300825,0.208754418,6.20E-05,0,0.128588257,0.233740467,0.016554033,4.123008246,17.63097526
883,0.015185602,0.073615798,0.004374453,0,0.133733283,0.66591676,0.107174103,4,29.54443195
884,0.123876248,0.139128278,0.005332011,0,0.336474673,0.19015438,0.20503441,4,26.28371257
885,0.297587802,0.369141357,0.000187477,0,0.087176603,0.193913261,0.051993501,4,21.07236595
886,0.000249969,0.256467942,0.003562055,0,0.447944007,0.119985002,0.171791026,4,29.99250094
887,0.351664703,0.147622295,0.001922004,0,0.26002852,0.162750326,0.076012152,4,19.4500589
888,0.469816273,0.133295838,0,0,0.150418698,0.197537808,0.048931384,4.69816273,15.90551181
889,0.090051244,0.400387452,0,0,0.155480565,0.300649919,0.053430821,4,27.29846269
890,0.433256867,0.158472317,0,0,0.186930374,0.18507037,0.036270073,4.332568665,17.002294
891,0.490063742,0.11079865,0,0,0.227534058,0.121859768,0.049743782,4.90063742,15.29808774
892,0.43511687,0.181846364,0,0,0.206274413,0.102982206,0.073780148,4.351168702,16.94649389
893,0.062304712,0.05224347,0.017310336,0,0.466691664,0.156855393,0.244594426,4,28.13085864
894,0.247656543,0.174790651,0.003812023,0,0.336020497,0.117610299,0.120109986,4,22.57030371
895,0.309070618,0.131998264,0.001550003,0,0.352532705,0.111104222,0.093744187,4,20.72788146
896,0.330091092,0.154855643,0.001543925,0,0.336729968,0.097576038,0.079203335,4,20.09726725
897,0.233308138,0.401486521,0.000881834,0,0.191735954,0.172587554,0,4,23.00075586
898,0.066429196,0.260154981,0.001624797,0,0.095613048,0.576177978,0,4,28.00712411
899,0.0191484,0.248929201,0.123771731,0,0.130322499,0.477828168,0,4,29.425548
900,0.484376953,0.135670541,0.012060992,0,0.062929634,0.30496188,0,4.843769529,15.46869141
901,0.21101033,0.367220962,0,0,0.112559839,0.309208869,0,4,23.6696901
902,0.153376165,0.291950113,0.003464349,0,0.151864449,0.399344923,0,4,25.39871504
903,0.013324873,0.136357868,0.005837563,0,0.24143401,0.603045685,0,4,29.60025381
904,0.182350718,0.199609473,0,0,0.111615016,0.506424792,0,4,24.52947846
905,0.200050391,0.097883598,0.003905266,0,0.176933736,0.521227009,0,4,23.99848828
906,0.202412198,0.24528184,0.002687164,0,0.151856018,0.39776278,0,4,23.92763405
907,0.097694633,0.607835727,0,0,0.180776014,0.113693626,0,4,27.069161
908,0.282214723,0.491001125,0,0,0.049618798,0.177165354,0,4,21.53355831
909,0.328735198,0.405706727,0,0,0.149155959,0.116402116,0,4,20.13794407
910,0.365646259,0.240047871,0,0,0.214411691,0.17989418,0,4,19.03061224
911,0.392325959,0.29496313,0,0,0.171166104,0.137670291,0.003874516,4,18.23022122
912,0.461640212,0.186004031,0.000881834,0,0.170194004,0.150100781,0.031179138,4.616402116,16.15079365
913,0.222187125,0.385368627,0.002527007,0,0.196285299,0.098679639,0.094952303,4,23.33438625
914,0.202537183,0.267966504,0.000812398,0,0.066491689,0.379702537,0.082489689,4,23.92388451
915,0.008692366,0.250818846,0.002960443,0,0.181972789,0.420697909,0.134857647,4,29.73922902
916,0.070866142,0.424009499,0.001812273,0,0.212848394,0.141544807,0.148918885,4,27.87401575
917,0.083522298,0.681342908,0.001070799,0,0.10569413,0.085537919,0.042831948,4,27.49433107
918,0.065192744,0.290249433,0.00308642,0,0.360292265,0.142479214,0.138699924,4,28.04421769
919,0.157480315,0.371641045,0.000874891,0,0.265591801,0.138420197,0.065991751,4,25.27559055
920,0.186067019,0.354812295,0.000188964,0,0.228395062,0.164462081,0.066074578,4,24.41798942
921,0.11797682,0.431972789,0.000377929,0,0.151297556,0.24691358,0.051461325,4,26.46069539
922,0.167229096,0.356205474,0.000874891,0,0.296150481,0.109236345,0.070303712,4,24.98312711
923,0.163454271,0.363378685,0.000755858,0,0.291824137,0.108528597,0.072058453,4,25.09637188
924,0.122297213,0.407886514,0.002062242,0,0.292463442,0.108548931,0.066741657,4,26.33108361
925,0.263731418,0.320168808,0.000818846,0,0.278281683,0.08276644,0.054232804,4,22.08805745
926,0.143109095,0.344293273,0.000125976,0,0.209624591,0.238347191,0.064499874,4,25.70672714
927,0.207536558,0.378327709,0,0,0.210661167,0.133108361,0.070366204,4,23.77390326
928,0.216464364,0.345004669,0,0,0.24431995,0.12605042,0.068160598,4,23.50606909
929,0.302024747,0.277902762,0,0,0.104674416,0.315398075,0,4,20.93925759
930,0.372062744,0.27509455,6.20E-05,0,0.105772212,0.247008494,0,4,18.83811768
931,0.044806899,0.3143982,0.078740157,0,0.189663792,0.372390951,0,4,28.65579303
932,0.283898568,0.217744435,0.002418005,0,0.103106206,0.392832786,0,4,21.48304297
933,0.523622047,0.273590801,0,0,0.101299838,0.101487314,0,5.236220472,14.29133858
934,0.125171854,0.334020747,0.00656168,0,0.22472191,0.30952381,0,4,26.24484439
935,0.532953066,0.082150164,0,0,0.07991816,0.30497861,0,5.329530659,14.01140802
936,0.216347957,0.030308711,0.000124984,0,0.05055618,0.702662167,0,4,23.5095613
937,0.007186602,0.061617298,0.00256218,0,0.203099613,0.725534308,0,4,29.78440195
938,0,0.093744187,0.003658007,0,0.455514911,0.447082894,0,4,30
939,0.063054618,0.366329209,0.00143732,0,0.375453068,0.193725784,0,4,28.10836145
940,0.350486701,0.196664393,0.003472007,0,0.17515035,0.274226548,0,4,19.48539897
941,0.197100362,0.181352331,0.007374078,0,0.194538183,0.419635046,0,4,24.08698913
942,0.164427223,0.221111181,0.005874633,0,0.256546466,0.352040497,0,4,25.0671833
943,0.096162192,0.20509641,0.006944014,0,0.35495071,0.336846674,0,4,27.11513423
944,0.00343707,0.227721535,0.012310961,0,0.312335958,0.441319835,0.002874641,4,29.89688789
945,0.020122485,0.326334208,0.006061742,0,0.362767154,0.209473816,0.075240595,4,29.39632546
946,0.17986236,0.346890694,0.006882014,0,0.289602579,0.093062186,0.083700167,4,24.60412921
947,0.116110486,0.385639295,0.011311086,0,0.236595426,0.147106612,0.103237095,4,26.51668541
948,0.060884122,0.527559055,0.000806002,0,0.193812388,0.1501023,0.066836134,4,28.17347635
949,0.315835521,0.25584302,0.000437445,0,0.267779028,0.095425572,0.064679415,4,20.52493438
950,0.468191476,0.08567679,0,0,0.237220347,0.138170229,0.070741157,4.681914761,15.95425572
951,0.41521483,0.186992374,0,0,0.208630417,0.132928266,0.056234112,4.152148304,17.54355509
952,0.399387577,0.173915761,0,0,0.2175978,0.153105862,0.055993001,4,18.0183727
953,0.453380827,0.03712036,0,0,0.281464817,0.146919135,0.081114861,4.533808274,16.39857518
954,0.457374915,0.134230268,0,0,0.215326431,0.139066278,0.054002108,4.573749147,16.27875256
955,0.379765029,0.142857143,0,0,0.282714661,0.117485314,0.077177853,4,18.60704912
956,0.411742823,0.108376217,0,0,0.262942526,0.157542315,0.059396119,4.117428235,17.6477153
957,0.349706287,0.201412323,0,0,0.197912761,0.189538808,0.061429821,4,19.5088114
958,0.245219348,0.058555181,0,0,0.1087989,0.536307962,0.05111861,4,22.64341957
959,0.437844876,0.174034348,0,0,0.188542377,0.137764276,0.061814124,4.378448757,16.86465373
960,0.472595337,0.131387988,0,0,0.236992435,0.083680716,0.075343523,4.725953373,15.82213988
961,0.280360292,0.230536659,0,0,0.104056437,0.385046611,0,4,21.58919123
962,0.199850019,0.351206099,0,0,0.100674916,0.348268966,0,4,24.00449944
963,0.143864953,0.392794155,0.060216679,0,0.224552784,0.178571429,0,4,25.6840514
964,0.342394701,0.482564679,0.000687414,0,0.091863517,0.082489689,0,4,19.72815898
965,0.144746788,0.379503653,0.002078609,0,0.249622071,0.224048879,0,4,25.65759637
966,0.287855883,0.104938272,0.005165029,0,0.254472159,0.347568657,0,4,21.36432351
967,0.195100612,0.111173603,0.003062117,0,0.193288339,0.497375328,0,4,24.14698163
