FID,roof,road,watr,conc,Veg,dry,irr,H,W
1505,0,0,0.0032,0,0.7376,0.056,0.2032,0,30
1506,0.262699949,0,0,0.188069282,0.492307692,0.052307692,0.004615385,1.868307692,17.81538462
1507,0.217618444,0,0,0.003181556,0.6688,0.1072,0.0032,2.51712,13.584
1508,0.163672131,0,0,0.252327869,0.5344,0.0496,0,1.23648,21.936
1509,0.188172043,0,0,0.091827957,0.6304,0.072,0.0176,1.84,18
1510,0.081929275,0,0,0.034870725,0.8704,0.0096,0.0032,1.78112,18.384
1511,0.162550391,0,0,0.065141917,0.695384616,0.056923077,0.02,1.889538462,17.67692308
1512,0.010184502,0,0,0.109815498,0.6272,0.248,0.0048,0.16928,28.896
1513,0,0,0,0,0.8144,0.1584,0.0272,0.8832,24.24
1514,0.145967702,0,0,0.007632298,0.7232,0.12,0.0032,2.25216,15.312
1515,0,0,0,0.4192,0.3296,0.2512,0,0,30
1516,0,0,0,0,0.8848,0.1152,0,0,30
1517,0.002877918,0,0,0.141737466,0.32923077,0.526153846,0,0.061538462,29.81538462
1518,0,0,0,0,0.3232,0.6768,0,0.112,29.664
1519,0,0,0,0.0912,0.4608,0.448,0,0,30
1520,0,0,0,0.7984,0.0704,0.1312,0,0,30
1521,0,0,0.0272,0,0.5136,0.4592,0,0,30
1522,0,0,0.209230769,0,0.073846154,0.716923077,0,0,30
1523,0,0,0,0,0.0064,0.9936,0,0,30
1524,0,0,0,0.0064,0,0.9936,0,0,30
1525,0,0,0,0,0.2672,0.7328,0,0,30
1526,0,0,0,0,0.48923077,0.510769231,0,0.646153846,28.06153846
1527,0,0,0,0,0.576,0.424,0,0.88,27.36
1528,0,0,0,0,0.248,0.752,0,0.112,29.664
1529,0,0,0,0,0.5328,0.4672,0,1.856,24.432
1530,0.020731707,0,0,0.019268293,0.4448,0.5152,0,1.36,25.92
1531,0.047792533,0,0,0.396822852,0.055384616,0.5,0,0.507692308,28.47692308
1532,0.00272,0,0,0.02448,0.2016,0.7712,0,0.128,29.616
1533,0,0,0,0,0.7664,0.2336,0,0.272,29.184
1534,0,0,0,0,0.536,0.464,0,0.72,27.84
1535,0,0,0,0,0.3168,0.6832,0,0.032,29.904
1536,0.577756002,0,0,0.040705537,0.212307692,0.169230769,0,6.769230769,9.692307692
1537,0.085202454,0,0,0.093997546,0.6848,0.136,0,2.48,22.56
1538,0,0,0,0.6896,0.1632,0.1472,0,0,30
1539,0,0,0,0,0.4752,0.5248,0,0.016,29.952
1540,0.176024304,0,0,0.182375696,0.5472,0.0944,0,3.104,20.688
1541,0.003036543,0,0,0.286194226,0.593846154,0.116923077,0,0.061538462,29.81538462
1542,0.235806452,0,0,0.036193548,0.2496,0.4784,0,3.44,19.68
1543,0.703329461,0,0,0.055070539,0.0256,0.216,0,7.152,8.544
1544,0.247493878,0,0,0.050106122,0.032,0.6704,0,2.608,22.176
1545,0.653581731,0,0,0.080264423,0.107692308,0.158461538,0,7.015384615,8.953846154
1546,0.974462036,0,0,0.006337964,0.0192,0,0,9.84,0.48
1547,0.408430228,0,0,0.445969772,0.112,0.0336,0,4.352,16.944
1548,0.781642667,0,0,0.141557333,0.0736,0.0032,0,8.128,5.616
1549,0.9952,0,0,0.0032,0,0.0016,0,9.952,0.144
1550,0.976923077,0,0,0,0.012307692,0.010769231,0,9.830769231,0.507692308
1551,0.942798706,0,0,0.034801294,0.0224,0,0,9.536,1.392
1552,0.31253102,0,0,0.40426898,0.0416,0.2384,0.0032,3.216,20.352
1553,0,0,0,0.3936,0.128,0.4784,0,0,30
1554,0.18230495,0,0,0.25609505,0.0928,0.4688,0,2.016,23.952
1555,0.149043957,0,0,0.003263736,0.556923076,0.267692308,0.023076923,4.215384615,17.35384615
1556,0,0,0,0,0.8288,0.1696,0.0016,1.29536,21.552
1557,0.173073367,0,0,0.193326633,0.5408,0.0928,0,1.38368,20.976
1558,0.261890503,0,0,0.003709497,0.6144,0.1184,0.0016,2.59808,13.056
1559,0.249518987,0,0,0.006481013,0.4992,0.2448,0,2.26688,15.216
1560,0,0,0,0,0.778461538,0.209230769,0.012307692,0.084923077,29.44615385
1561,0.241638647,0,0,0.268761353,0.304,0.1856,0,1.44256,20.592
1562,0.095873684,0,0,0.004926316,0.6496,0.2416,0.008,1.86208,17.856
1563,0.433631579,0,0,0.079968421,0.432,0.0544,0,2.8336,11.52
1564,0.176294261,0,0,0.486782662,0.224615384,0.112307692,0,0.948307692,23.81538462
1565,0.390679692,0,0,0.006120308,0.4512,0.1424,0.0096,2.81888,11.616
1566,0.555127273,0,0,0.043272727,0.352,0.0496,0,3.30464,8.448
1567,0.234498434,0,0,0.314301566,0.3328,0.1184,0,1.40576,20.832
1568,0.571945064,0,0,0.021654936,0.304,0.0688,0.0336,3.30464,8.448
1569,0,0,0,0,0.298461539,0.701538462,0,0.385538462,28.56923077
1570,0.05365,0,0,0.06475,0.5824,0.2928,0.0064,1.856,24.432
1571,0,0,0,0,0.896,0.0976,0.0064,0.272,29.184
1572,0,0,0,0,0.0656,0.9344,0,0,30
1573,0,0,0,0,0.0944,0.8992,0.0064,0,30
1574,0,0,0.001538462,0,0.361538462,0.533846154,0.103076923,0,30
1575,0,0,0.0048,0,0.4416,0.4624,0.0912,0,30
1576,0,0,0,0,0.2704,0.7296,0,0,30
1577,0,0,0.0128,0,0.8096,0.1696,0.008,0,30
1578,0,0,0,0,0.9744,0.016,0.0096,0,30
1579,0,0,0,0,0.775384615,0.206153846,0.018461538,0,30
1580,0,0,0,0,0.1408,0.8192,0.04,0,30
1581,0,0,0,0,0.1968,0.7968,0.0064,0,30
1582,0,0,0,0,0.7024,0.2832,0.0144,0,30
1583,0,0,0.0016,0,0.6496,0.3488,0,0,30
1584,0,0,0,0,0.427692308,0.569230769,0.003076923,0,30
1585,0,0,0.0016,0.0016,0.8768,0.1088,0.0112,0,30
1586,0,0,0,0.312,0.592,0.0928,0.0032,0,30
1587,0,0,0,0,0.9456,0.0544,0,0,30
1588,0.017671642,0,0,0.096174511,0.803076924,0.083076923,0,0.368,27.6
1589,0.669937271,0,0,0.019662729,0.192,0.1184,0,3.51072,7.104
1590,0.430812065,0,0,0.009187935,0.4992,0.0608,0,3.10592,9.744
1591,0.056416301,0,0,0.061983699,0.784,0.0976,0,1.11872,22.704
1592,0.378076098,0,0,0.007523902,0.5408,0.0496,0.024,2.95872,10.704
1593,0.333148977,0,0,0.1237741,0.301538462,0.238461538,0.003076923,2.038153846,16.70769231
1594,0.025171975,0,0,0.278828025,0.3968,0.2976,0.0016,0.19136,28.752
1595,0.232440945,0,0,0.095559055,0.5632,0.1088,0,1.9872,17.04
1596,0.225032258,0,0,0.190967742,0.4576,0.1248,0.0016,1.60448,19.536
1597,0.100839024,0,0,0.116760976,0.4832,0.2976,0.0016,0.97888,23.616
1598,0.247703933,0,0,0.27537299,0.175384616,0.301538462,0,1.330461538,21.32307692
1599,0.100959517,0,0,0.182240483,0.4928,0.2192,0.0048,0.86848,24.336
1600,0.348958678,0,0,0.254241322,0.3424,0.0528,0.0016,2.0608,16.56
1601,0.18928,0,0,0.00112,0.7072,0.0912,0.0112,2.48768,13.776
1602,0.139058172,0,0,0.262541828,0.352,0.2448,0.0016,0.92,24
1603,0.059436359,0,0,0.068255948,0.76923077,0.103076923,0,1.096923077,22.84615385
1604,0.214156863,0,0,0.192243137,0.4928,0.0992,0.0016,1.5824,19.68
1605,0,0,0,0,0.7056,0.2368,0.0576,0.16192,28.944
1606,0,0,0.0048,0,0.4944,0.1392,0.3616,0,30
1607,0.299696356,0,0,0.20645749,0.39076923,0.098461538,0.004615385,1.910769231,17.53846154
1608,0.285677419,0,0,0.002322581,0.6144,0.0944,0.0032,2.71584,12.288
1609,0.1384,0,0,0.172,0.6208,0.0688,0,1.27328,21.696
1610,0.510362473,0,0,0.088037527,0.304,0.0976,0,2.944,10.8
1611,0.213703226,0,0,0.077496774,0.608,0.1008,0,2.00928,16.896
1612,0.121133603,0,0,0.031174089,0.747692308,0.093846154,0.006153846,1.924923077,17.44615385
1613,0.065911409,0,0,0.004488591,0.8128,0.1056,0.0112,2.05344,16.608
1614,0.013836015,0,0,0.045363985,0.7168,0.224,0,0.44896,27.072
1615,0,0,0,0,0.856,0.1104,0.0336,0.39008,27.456
1616,0,0,0,0.921538462,0.006153846,0.072307692,0,0,30
1617,0,0,0,0,0.807692307,0.192307692,0,0,30
1618,0,0,0,0,0.846153846,0.153846154,0,0,30
1619,0,0,0,0,0.903076923,0.096923077,0,0,30
1620,0,0,0,0,0.836923078,0.163076923,0,0.015384615,29.95384615
1621,0,0,0,0.88,0.07076923,0.049230769,0,0,30
1622,0,0,0.044615385,0,0.561538462,0.393846154,0,0,30
1623,0,0,0.402366864,0,0.102071006,0.49556213,0,0,30
1624,0,0,0,0.001538462,0,0.998461538,0,0,30
1625,0,0,0,0.006153846,0,0.993846154,0,0,30
1626,0,0,0,0,0.244615385,0.755384615,0,0.046153846,29.86153846
1627,0,0,0,0,0.162721894,0.837278107,0,0,30
1628,0,0,0,0,0.526153846,0.473846154,0,0.169230769,29.49230769
1629,0.004895105,0,0,0.027412587,0.138461538,0.829230769,0,0.153846154,29.53846154
1630,0,0,0,0,0.267692308,0.732307692,0,0.523076923,28.43076923
1631,0.031245745,0,0,0.047215794,0.19076923,0.730769231,0,0.692307692,27.92307692
1632,0,0,0,0,0.452662722,0.547337278,0,0.192307692,29.42307692
1633,0.004142012,0,0,0.049704142,0.692307692,0.253846154,0,0.307692308,29.07692308
1634,0.065475469,0,0,0.296062992,0.44923077,0.189230769,0,1.061538462,26.81538462
1635,0.182317682,0,0,0.379220779,0.061538462,0.376923077,0,1.923076923,24.23076923
1636,0.016394231,0,0,0.174375,0.406153846,0.403076923,0,0.338461538,28.98461538
1637,0,0,0,0,0.671597633,0.328402367,0,0.295857988,29.11242604
1638,0.059340659,0,0,0.148351649,0.704615384,0.087692308,0,1.6,25.2
1639,0.093850746,0,0,0.309226177,0.224615384,0.372307692,0,1.2,26.4
1640,0,0,0,0.367692308,0.156923076,0.475384615,0,0,30
1641,0,0,0,0,0.756923077,0.243076923,0,0.230769231,29.30769231
1642,0,0,0,0,0.596153847,0.403846154,0,0.724852071,27.82544379
1643,0.010862254,0,0,0.090676207,0.458461538,0.44,0,0.353846154,28.93846154
1644,0.318089172,0,0,0.031141597,0.267692308,0.383076923,0,4.4,16.8
1645,0.729889739,0,0,0.125494876,0.113846154,0.030769231,0,7.784615385,6.646153846
1646,0.99704142,0,0,0.00295858,0,0,0,9.970414201,0.088757396
1647,1,0,0,0,0,0,0,10,0
1648,0.952307692,0,0,0.047692308,0,0,0,9.523076923,1.430769231
1649,0.267221068,0,0,0.474317394,0.224615384,0.033846154,0,3.076923077,20.76923077
1650,0.961592983,0,0,0.035330093,0.003076924,0,0,9.630769231,1.107692308
1651,0.99704142,0,0,0.00295858,0,0,0,9.970414201,0.088757396
1652,0.938746348,0,0,0.013561344,0.04,0.007692308,0,9.584615385,1.246153846
1653,0.107101423,0,0,0.406744731,0.286153846,0.2,0,1.369230769,25.89230769
1654,0.013159269,0,0,0.546840731,0.058461538,0.381538462,0,0.138461538,29.58461538
1655,0.041791045,0,0,0.098208955,0.338461538,0.509230769,0.012307692,0.923076923,27.23076923
1656,0.678451322,0,0,0.075986548,0.136094674,0.109467456,0,7.396449704,7.810650888
1657,0,0,0,0,0.506153847,0.46,0.033846154,1.199384615,24.50769231
1658,0.391885038,0,0,0.077345731,0.461538462,0.069230769,0,2.689230769,12.46153846
1659,0.110667233,0,0,0.21240969,0.467692308,0.209230769,0,0.877538462,24.27692308
1660,0.107604396,0,0,0.363164835,0.35076923,0.178461538,0,0.679384615,25.56923077
1661,0.125650427,0,0,0.526716436,0.215976332,0.131656805,0,0.673668639,25.60650888
1662,0.289890668,0,0,0.04703241,0.538461538,0.12,0.004615385,2.399076923,14.35384615
1663,0.185217987,0,0,0.027089705,0.612307692,0.172307692,0.003076923,2.080615385,16.43076923
1664,0.254018048,0,0,0.099828105,0.393846154,0.252307692,0,1.818769231,18.13846154
1665,0.135652513,0,0,0.405767605,0.26331361,0.195266272,0,0.775739645,24.9408284
1666,0.393748528,0,0,0.130866857,0.356923076,0.116923077,0.001538462,2.427384615,14.16923077
1667,0.258692308,0,0,0.004384615,0.581538462,0.127692308,0.027692308,2.505230769,13.66153846
1668,0.408868042,0,0,0.188055034,0.32,0.083076923,0,2.384923077,14.44615385
1669,0.315083532,0,0,0.12645493,0.406153846,0.150769231,0.001538462,2.116,16.2
1670,0.292109055,0,0,0.021500412,0.624260356,0.051775148,0.01035503,3.415976331,12.5147929
1671,0.277884616,0,0,0.029807692,0.36923077,0.32,0.003076923,4.396307692,16.66153846
1672,0,0,0,0,0.547692308,0.415384615,0.036923077,1.769230769,24.69230769
1673,0,0,0.003076923,0,0.523076923,0.463076923,0.010769231,0,30
1674,0,0,0.006153846,0,0.410769231,0.446153846,0.136923077,0,30
1675,0,0,0.00147929,0,0.534023669,0.303254438,0.161242604,0,30
1676,0,0,0.001538462,0,0.338461538,0.653846154,0.006153846,0,30
1677,0,0,0.001538462,0,0.823076923,0.141538462,0.033846154,0.030769231,29.90769231
1678,0,0,0.009230769,0,0.550769231,0.4,0.04,0,30
1679,0,0,0,0,0.186153846,0.812307692,0.001538462,0,30
1680,0,0,0,0.017751479,0.00295858,0.979289941,0,0,30
1681,0,0,0,0,0.146153846,0.853846154,0,0,30
1682,0,0,0,0,0.164615385,0.832307692,0.003076923,0,30
1683,0,0,0,0.006153846,0.018461538,0.975384615,0,0,30
1684,0,0,0,0,0.08,0.92,0,0,30
1685,0,0,0,0,0.105029586,0.889053254,0.00591716,0,30
1686,0,0,0,0,0.743076923,0.221538462,0.035384615,0,30
1687,0,0,0,0.453846154,0.316923076,0.224615385,0.004615385,0,30
1688,0,0,0,0.081538462,0.898461538,0.02,0,0,30
1689,0,0,0,0,0.764792899,0.235207101,0,0,30
1690,0.114730769,0,0,0.148346154,0.581538462,0.155384615,0,1.111076923,22.75384615
1691,0.484490826,0,0,0.003201482,0.43076923,0.081538462,0,3.212923077,9.046153846
1692,0.359110798,0,0,0.036273818,0.55076923,0.053846154,0,2.802461538,11.72307692
1693,0.08279253,0,0,0.426438238,0.363076924,0.124615385,0.003076923,0.516615385,26.63076923
1694,0.134448368,0,0,0.083007253,0.665680474,0.116863905,0,1.565088757,19.79289941
1695,0.396477095,0,0,0.066599827,0.443076924,0.090769231,0.003076923,2.696307692,12.41538462
1696,0.009818102,0,0,0.236335744,0.587692308,0.166153846,0,0.099076923,29.35384615
1697,0.385070966,0,0,0.027236727,0.526153846,0.058461538,0.003076923,2.901538462,11.07692308
1698,0.270688065,0,0,0.083158089,0.575384616,0.066153846,0.004615385,2.257538462,15.27692308
1699,0.265425608,0,0,0.008243031,0.434911242,0.288461538,0.00295858,2.19112426,15.71005917
1700,0.016891026,0,0,0.00926282,0.686153846,0.28,0.007692308,1.096923077,22.84615385
1701,0.241028498,0,0,0.155894579,0.31076923,0.283076923,0.009230769,1.542769231,19.93846154
1702,0.244920385,0,0,0.005848845,0.553846154,0.189230769,0.006153846,2.370769231,14.53846154
1703,0.112025641,0,0,0.283358975,0.316923076,0.284615385,0.003076923,0.721846154,25.29230769
1704,0.575443787,0,0,0,0.325443786,0.087278107,0.01183432,3.39556213,7.855029586
1705,0.675117949,0,0,0.057189744,0.15076923,0.113846154,0.003076923,3.425230769,7.661538462
1706,0,0,0.001538462,0,0.672307693,0.269230769,0.056923077,0,30
1707,0,0,0.003076923,0,0.686153846,0.070769231,0.24,0,30
1708,0.329799799,0,0,0.245643988,0.346153846,0.078402367,0,1.973372781,17.13017751
1709,0.168249721,0,0,0.000981048,0.723076924,0.103076923,0.004615385,2.427384615,14.16923077
1710,0.161167108,0,0,0.140371353,0.467692308,0.230769231,0,1.316307692,21.41538462
1711,0.499172414,0,0,0.006981432,0.326153846,0.143076923,0.024615385,3.036,10.2
1712,0.112814317,0,0,0.001031838,0.79076923,0.072307692,0.023076923,2.321230769,14.86153846
1713,0.138675392,0,0,0.000377862,0.810650888,0.044378698,0.00591716,2.497337278,13.71301775
1714,0.16,0,0,0,0.763076924,0.075384615,0.001538462,2.491076923,13.75384615
1715,0,0,0,0,0.78923077,0.186153846,0.024615385,1.677230769,19.06153846
1716,0.048593478,0,0,0.000637291,0.852307692,0.053846154,0.044615385,2.158461538,15.92307692
1717,0,0,0,1,0,0,0,0,30
1718,0,0,0,0.6688,0.1376,0.1936,0,0,30
1719,0,0,0,0,0.832307692,0.167692308,0,0,30
1720,0,0,0,0,0.496,0.504,0,0.64,28.08
1721,0,0,0,0.1808,0.5856,0.2336,0,0,30
1722,0,0,0,0.8432,0.0864,0.0704,0,0,30
1723,0,0,0.0976,0.3456,0.128,0.4288,0,0,30
1724,0,0,0.263076923,0,0.133846154,0.603076923,0,0,30
1725,0,0,0,0,0.008,0.992,0,0,30
1726,0,0,0,0.0016,0,0.9984,0,0,30
1727,0,0,0,0,0.0688,0.9312,0,0.192,29.424
1728,0,0,0,0,0.044615385,0.955384615,0,0,30
1729,0,0,0,0,0.4288,0.5712,0,0.112,29.664
1730,0,0,0,0,0.0848,0.9152,0,0,30
1731,0.023462069,0,0,0.077337931,0.1696,0.7296,0,0.432,28.704
1732,0,0,0,0,0.4256,0.5744,0,0.16,29.52
1733,0.351240189,0,0,0.054913658,0.393846154,0.2,0,5.215384615,14.35384615
1734,0.389328032,0,0,0.338671968,0.1536,0.1184,0,4.304,17.088
1735,0,0,0,0,0.9504,0.0496,0,0,30
1736,0.154341361,0,0,0.186458639,0.5408,0.1184,0,2.768,21.696
1737,0,0,0,0,0.8592,0.1408,0,0.72,27.84
1738,0.061064278,0,0,0.408166491,0.40923077,0.121538462,0,0.876923077,27.36923077
1739,0.73846824,0,0,0.09193176,0.1024,0.0672,0,7.84,6.48
1740,0.600634361,0,0,0.098565639,0.0544,0.2464,0,6.24,11.28
1741,0.188828959,0,0,0.473571041,0.0896,0.248,0,2.016,23.952
1742,0.080371517,0,0,0.359628483,0.1536,0.4064,0,0.944,27.168
1743,0,0,0,0,0.764615385,0.235384615,0,0.4,28.8
1744,0.594488889,0,0,0.096711111,0.1728,0.136,0,6.688,9.936
1745,0.865718121,0,0,0.062281879,0.0512,0.0208,0,8.896,3.312
1746,0.9968,0,0,0.0032,0,0,0,9.968,0.096
1747,0.990769231,0,0,0.009230769,0,0,0,9.907692308,0.276923077
1748,0.984,0,0,0.016,0,0,0,9.84,0.48
1749,0.9856,0,0,0.0144,0,0,0,9.856,0.432
1750,0.758898532,0,0,0.212301468,0.0192,0.0096,0,7.664,7.008
1751,0.379848649,0,0,0.400951351,0.2144,0.0048,0,4.32,17.04
1752,0.972326983,0,0,0.006134555,0.006153846,0.015384615,0,9.753846154,0.738461538
1753,0.490563441,0,0,0.370236559,0.064,0.0752,0,5.088,14.736
1754,0.20383068,0,0,0.55136932,0.1376,0.1072,0,2.224,23.328
1755,0.139953811,0,0,0.460046189,0.1856,0.2144,0,1.616,25.152
1756,0.064054936,0,0,0.217545064,0.1824,0.536,0,0.848,27.456
1757,0.528023799,0,0,0.293514662,0.027692308,0.150769231,0,5.369230769,13.89230769
1758,0.037118774,0,0,0.239681226,0.2816,0.4416,0,0.56,28.32
1759,0,0,0,0,0.7744,0.2256,0,0.44896,27.072
1760,0.4905,0,0,0.2071,0.2432,0.0592,0,2.6496,12.72
1761,0.480012427,0,0,0.214387573,0.2592,0.0464,0,2.62016,12.912
1762,0.309150112,0,0,0.401619119,0.163076924,0.126153846,0,1.585230769,19.66153846
1763,0.2328,0,0,0.036,0.5376,0.1936,0,2.14176,16.032
1764,0.359326316,0,0,0.042273684,0.4128,0.1856,0,2.5024,13.68
1765,0.15239633,0,0,0.42040367,0.2496,0.1776,0,0.85376,24.432
1766,0.418387395,0,0,0.020074143,0.4,0.16,0.001538462,2.802461538,11.72307692
1767,0.224219469,0,0,0.401380531,0.1952,0.1792,0,1.19232,22.224
1768,0.463826244,0,0,0.033773756,0.4192,0.08,0.0032,3.03232,10.224
1769,0.35625,0,0,0.16375,0.2912,0.1888,0,2.0976,16.32
1770,0.235940299,0,0,0.159259701,0.496,0.0784,0.0304,1.7664,18.48
1771,0.241560079,0,0,0.14767069,0.535384616,0.075384615,0,1.875384615,17.76923077
1772,0.174736842,0,0,0.090863158,0.32,0.3984,0.016,1.288,21.6
1773,0,0,0,0,0.3408,0.6448,0.0144,0,30
1774,0,0,0,0,0.3488,0.6032,0.048,0,30
1775,0,0,0.0048,0,0.5712,0.2656,0.1584,0,30
1776,0,0,0,0,0.806153846,0.178461538,0.015384615,0,30
1777,0,0,0,0,0.5872,0.3856,0.0272,0,30
1778,0,0,0,0,0.0944,0.8816,0.024,0.032,29.904
1779,0,0,0,0,0.2816,0.7056,0.0128,0,30
1780,0,0,0,0.0544,0,0.9456,0,0,30
1781,0,0,0,0.044615385,0,0.955384615,0,0,30
1782,0,0,0,0,0.2176,0.7824,0,0,30
1783,0,0,0,0,0.2352,0.7648,0,0,30
1784,0,0,0,0,0.4784,0.5152,0.0064,0,30
1785,0,0,0,0,0.3072,0.6864,0.0064,0,30
1786,0,0,0,0,0.249230769,0.732307692,0.018461538,0,30
1787,0,0,0,0,0.1632,0.8272,0.0096,0,30
1788,0,0,0.0032,0,0.3872,0.6064,0.0032,0,30
1789,0,0,0,0.224,0.7168,0.0528,0.0064,0,30
1790,0,0,0,0.124615385,0.756923076,0.116923077,0.001538462,0,30
1791,0,0,0,0,0.8224,0.1776,0,0.032,29.904
1792,0.276766744,0,0,0.283233256,0.2656,0.1744,0,1.57504,19.728
1793,0.146454684,0,0,0.272745316,0.4256,0.1552,0,1.01568,23.376
1794,0.465684598,0,0,0.059115402,0.3424,0.1328,0,2.84096,11.472
1795,0.325135692,0,0,0.005633539,0.603076924,0.064615385,0.001538462,2.859076923,11.35384615
1796,0.341783033,0,0,0.011816967,0.5376,0.0944,0.0144,2.76736,11.952
1797,0.043169231,0,0,0.152030769,0.608,0.1952,0.0016,0.50784,26.688
1798,0.017632653,0,0,0.039967347,0.8256,0.1072,0.0096,0.6624,25.68
1799,0.434827397,0,0,0.054772603,0.4224,0.0752,0.0128,2.86304,11.328
1800,0.204263206,0,0,0.15265987,0.307692308,0.335384615,0,1.344615385,21.23076923
1801,0.190093947,0,0,0.261106053,0.4192,0.1296,0,1.28064,21.648
1802,0.253053465,0,0,0.268546535,0.2496,0.224,0.0048,1.44256,20.592
1803,0.18737931,0,0,0.14702069,0.4448,0.2176,0.0032,1.4352,20.64
1804,0.125249587,0,0,0.229950413,0.4512,0.1904,0.0032,0.94208,23.856
1805,0.363365873,0,0,0.002787974,0.48,0.126153846,0.027692308,2.767076923,11.95384615
1806,0.470566594,0,0,0.142233406,0.2496,0.136,0.0016,2.60544,13.008
1807,0,0,0,0,0.336,0.4896,0.1744,0,30
1808,0,0,0.0016,0,0.8048,0.0736,0.12,0,30
1809,0.372062794,0,0,0.22178336,0.32,0.075384615,0.010769231,2.172615385,15.83076923
1810,0.073363344,0,0,0.000236656,0.848,0.0768,0.0016,2.2816,15.12
1811,0.073028213,0,0,0.218171787,0.4384,0.2704,0,0.5888,26.16
1812,0.146219653,0,0,0.180180347,0.4544,0.2192,0,1.1408,22.56
1813,0.065663538,0,0,0.091136462,0.5728,0.2656,0.0048,0.85376,24.432
1814,0.150079156,0,0,0.214536229,0.436923076,0.190769231,0.007692308,1.104,22.8
1815,0.188781395,0,0,0.033618605,0.656,0.1216,0,2.14912,15.984
1816,0,0,0,0,0.8656,0.08,0.0544,1.36896,21.072
1817,0.141995122,0,0,0.006804878,0.752,0.096,0.0032,2.30368,14.976
1818,0,0,0,1,0,0,0,0,30
1819,0,0,0,1,0,0,0,0,30
1820,0,0,0,0.429230769,0.387692308,0.183076923,0,0,30
1821,0,0,0,0.0912,0.6688,0.24,0,0,30
1822,0,0,0,0.1008,0.6496,0.2496,0,0,30
1823,0,0,0,0.672,0.1888,0.1392,0,0,30
1824,0,0,0.2496,0.0016,0.5088,0.24,0,0,30
1825,0,0,0.353846154,0,0.086153846,0.56,0,0,30
1826,0,0,0,0.0016,0.0032,0.9952,0,0,30
1827,0,0,0,0.0032,0,0.9968,0,0,30
1828,0,0,0,0,0.0016,0.9984,0,0,30
1829,0,0,0,0,0.307692308,0.692307692,0,0,30
1830,0,0,0,0,0.3184,0.6816,0,0,30
1831,0,0,0,0,0.7872,0.2128,0,0,30
1832,0,0,0,0,0.5568,0.4432,0,0.064,29.808
1833,0.442412355,0,0,0.275987645,0.2208,0.0608,0,5.104,14.688
1834,0.890866667,0,0,0.029133333,0.006153846,0.073846154,0,8.938461538,3.184615385
1835,0.285954252,0,0,0.182845748,0.1536,0.3776,0,3.328,20.016
1836,0.157240855,0,0,0.325959145,0.3808,0.136,0,2.192,23.424
1837,0,0,0,0,0.9824,0.0176,0,0,30
1838,0,0,0,0.464,0.4928,0.0432,0,0,30
1839,0.407617139,0,0,0.486229015,0.101538462,0.004615385,0,4.307692308,17.07692308
1840,0.443542268,0,0,0.089257732,0.176,0.2912,0,5.168,14.496
1841,0.274141176,0,0,0.031458824,0.2592,0.4352,0,3.904,18.288
1842,0.637466411,0,0,0.122533589,0.1472,0.0928,0,6.992,9.024
1843,0.04878359,0,0,0.35601641,0.4384,0.1568,0,0.752,27.744
1844,0,0,0.009230769,0,0.552307691,0.438461538,0,0.353846154,28.93846154
1845,0.620692464,0,0,0.139307536,0.0512,0.1888,0,6.416,10.752
1846,0.942479871,0,0,0.049520129,0.0032,0.0048,0,9.44,1.68
1847,0.9696,0,0,0.0304,0,0,0,9.696,0.912
1848,0.936923077,0,0,0.063076923,0,0,0,9.369230769,1.892307692
1849,0.968,0,0,0.032,0,0,0,9.68,0.96
1850,0.904,0,0,0.096,0,0,0,9.04,2.88
1851,0.9648,0,0,0.0352,0,0,0,9.648,1.056
1852,0.235805825,0,0,0.500194175,0.176,0.088,0,2.64,22.08
1853,0.167259615,0,0,0.59735577,0.144615384,0.090769231,0,1.830769231,24.50769231
1854,0.020349515,0,0,0.398850485,0.1504,0.4304,0,0.24,29.28
1855,0.764294434,0,0,0.104505566,0.0448,0.0864,0,7.84,6.48
1856,0.793461929,0,0,0.142538071,0.0192,0.0432,0.0016,8.016,5.952
1857,0.049052632,0,0,0.323747368,0.2272,0.4,0,0.64,28.08
1858,0,0,0,0,0.723076923,0.276923077,0,0,30
1859,0,0,0.1664,0.0176,0.5952,0.2176,0.0032,0,30
1860,0,0,0.2512,0,0.6528,0.096,0,1.104,22.8
1861,0.246618384,0,0,0.100581616,0.4544,0.1984,0,1.8768,17.76
1862,0.350224084,0,0,0.078575916,0.3648,0.2064,0,2.29632,15.024
1863,0.165692695,0,0,0.223538074,0.443076924,0.167692308,0,1.196,22.2
1864,0.306565289,0,0,0.039034711,0.4704,0.1824,0.0016,2.36992,14.544
1865,0.285686747,0,0,0.018313253,0.4544,0.2256,0.016,2.29632,15.024
1866,0.236839024,0,0,0.334360976,0.3008,0.128,0,1.37632,21.024
1867,0.283844069,0,0,0.000771316,0.566153846,0.132307692,0.016923077,2.604307692,13.01538462
1868,0.503801147,0,0,0.232198853,0.2016,0.0624,0,2.63488,12.816
1869,0.42717048,0,0,0.33442952,0.2112,0.0272,0,2.23744,15.408
1870,0.42287218,0,0,0.31472782,0.2272,0.0352,0,2.2448,15.36
1871,0.352757228,0,0,0.314442772,0.2816,0.0512,0,1.96512,17.184
1872,0.24476863,0,0,0.418308293,0.24923077,0.076923077,0.010769231,1.337538462,21.27692308
1873,0.7024,0,0,0,0.2272,0.0672,0.0032,3.7536,5.52
1874,0,0,0,0,0.528,0.368,0.104,0.53728,26.496
